symbol,strat,entry_id,side,qty,entry_time,entry,exit_time,exit,reason,R,pnl
MNQ,EMA,2008,SHORT,4,2026-05-26 11:30:00-05:00,30597.25,2026-05-26 11:35:00-05:00,30614.5,FLIP,59.4934,-138.0
MNQ,EMA,2009,LONG,4,2026-05-26 11:35:00-05:00,30614.5,2026-05-26 11:45:00-05:00,30556.8454,STOP,57.6546,-461.24
MNQ,EMA,2010,LONG,2,2026-05-26 11:50:00-05:00,30552.75,2026-05-26 13:30:00-05:00,30664.4745,TP2R,55.8623,446.9
MNQ,EMA,2010,LONG,2,2026-05-26 11:50:00-05:00,30552.75,2026-05-26 15:45:00-05:00,30649.8877,STOP,55.8623,388.55
MNQ,EMA,2011,LONG,4,2026-05-26 15:50:00-05:00,30646.75,2026-05-26 15:55:00-05:00,30648.25,FLIP,26.5509,12.0
MNQ,EMA,2012,SHORT,4,2026-05-26 15:55:00-05:00,30648.25,2026-05-27 08:30:00-05:00,30674.5919,STOP,26.3419,-210.73
MNQ,EMA,2013,LONG,4,2026-05-27 08:35:00-05:00,30748.75,2026-05-27 08:35:00-05:00,30708.9571,STOP,39.7929,-318.34
MNQ,EMA,2014,LONG,4,2026-05-27 08:40:00-05:00,30672.75,2026-05-27 08:40:00-05:00,30624.8977,STOP,47.8523,-382.82
MNQ,EMA,2015,SHORT,4,2026-05-27 08:45:00-05:00,30587.25,2026-05-27 08:50:00-05:00,30643.1486,STOP,55.8986,-447.19
MNQ,EMA,2016,SHORT,4,2026-05-27 08:55:00-05:00,30632.5,2026-05-27 09:00:00-05:00,30700.0567,STOP,67.5567,-540.45
MNQ,EMA,2017,SHORT,2,2026-05-27 09:05:00-05:00,30690.25,2026-05-27 09:25:00-05:00,30544.5183,TP2R,72.8658,582.93
MNQ,EMA,2017,SHORT,2,2026-05-27 09:05:00-05:00,30690.25,2026-05-27 09:35:00-05:00,30593.1158,STOP,72.8658,388.54
MNQ,EMA,2018,SHORT,4,2026-05-27 09:40:00-05:00,30604.25,2026-05-27 11:25:00-05:00,30618.5,FLIP,87.8038,-114.0
MNQ,EMA,2019,LONG,4,2026-05-27 11:25:00-05:00,30618.5,2026-05-27 12:05:00-05:00,30548.4308,STOP,70.0692,-560.55
MNQ,EMA,2020,SHORT,4,2026-05-27 12:10:00-05:00,30501.5,2026-05-27 12:20:00-05:00,30568.616,STOP,67.116,-536.93
MNQ,EMA,2021,SHORT,4,2026-05-27 12:25:00-05:00,30573.25,2026-05-27 13:05:00-05:00,30587.75,FLIP,63.9123,-116.0
MNQ,EMA,2022,LONG,2,2026-05-27 13:05:00-05:00,30587.75,2026-05-27 15:15:00-05:00,30692.1875,TP2R,52.2188,417.75
MNQ,EMA,2022,LONG,2,2026-05-27 13:05:00-05:00,30587.75,2026-05-28 08:30:00-05:00,30680.7812,STOP,52.2188,372.12
MNQ,EMA,2023,LONG,4,2026-05-28 08:35:00-05:00,30615.0,2026-05-28 08:40:00-05:00,30586.25,FLIP,43.8782,-230.0
MNQ,EMA,2024,SHORT,4,2026-05-28 08:40:00-05:00,30586.25,2026-05-28 09:05:00-05:00,30631.8958,STOP,45.6458,-365.17
MNQ,EMA,2025,SHORT,4,2026-05-28 09:10:00-05:00,30652.75,2026-05-28 09:10:00-05:00,30714.5312,STOP,61.7812,-494.25
MNQ,EMA,2026,SHORT,4,2026-05-28 09:15:00-05:00,30770.0,2026-05-28 09:20:00-05:00,30751.25,FLIP,76.9487,150.0
MNQ,EMA,2027,LONG,4,2026-05-28 09:20:00-05:00,30751.25,2026-05-28 09:20:00-05:00,30672.2709,STOP,78.9791,-631.83
MNQ,EMA,2028,LONG,2,2026-05-28 09:25:00-05:00,30699.0,2026-05-28 10:25:00-05:00,30865.4434,TP2R,83.2217,665.77
MNQ,EMA,2028,LONG,2,2026-05-28 09:25:00-05:00,30699.0,2026-05-28 13:50:00-05:00,30897.75,FLIP,83.2217,795.0
MNQ,EMA,2029,SHORT,4,2026-05-28 13:50:00-05:00,30897.75,2026-05-28 13:55:00-05:00,30925.5,FLIP,33.0716,-222.0
MNQ,EMA,2030,LONG,4,2026-05-28 13:55:00-05:00,30925.5,2026-05-28 14:00:00-05:00,30903.5,FLIP,34.3254,-176.0
MNQ,EMA,2031,SHORT,4,2026-05-28 14:00:00-05:00,30903.5,2026-05-28 14:35:00-05:00,30938.2129,STOP,34.7129,-277.7
MNQ,EMA,2032,LONG,4,2026-05-28 14:40:00-05:00,30942.5,2026-05-28 14:50:00-05:00,30910.775,STOP,31.725,-253.8
MNQ,EMA,2033,LONG,2,2026-05-28 14:55:00-05:00,30912.0,2026-05-29 08:30:00-05:00,30979.7439,TP2R,33.8719,270.98
MNQ,EMA,2033,LONG,2,2026-05-28 14:55:00-05:00,30912.0,2026-05-29 09:05:00-05:00,31100.3781,STOP,33.8719,753.51
MNQ,EMA,2034,LONG,4,2026-05-29 09:10:00-05:00,31091.5,2026-05-29 09:15:00-05:00,31044.2189,STOP,47.2811,-378.25
MNQ,EMA,2035,LONG,4,2026-05-29 09:20:00-05:00,31028.5,2026-05-29 09:25:00-05:00,30974.0465,STOP,54.4535,-435.63
MNQ,EMA,2036,LONG,4,2026-05-29 09:30:00-05:00,31019.0,2026-05-29 09:40:00-05:00,30959.5254,STOP,59.4746,-475.8
MNQ,EMA,2037,SHORT,4,2026-05-29 09:45:00-05:00,30905.0,2026-05-29 09:50:00-05:00,30974.7889,STOP,69.7889,-558.31
MNQ,EMA,2038,SHORT,4,2026-05-29 09:55:00-05:00,30953.0,2026-05-29 10:10:00-05:00,31029.6598,STOP,76.6598,-613.28
MNQ,EMA,2039,SHORT,4,2026-05-29 10:15:00-05:00,31040.25,2026-05-29 10:20:00-05:00,31010.75,FLIP,75.6386,236.0
MNQ,EMA,2040,LONG,4,2026-05-29 10:20:00-05:00,31010.75,2026-05-29 11:00:00-05:00,30974.75,FLIP,75.1644,-288.0
MNQ,EMA,2041,SHORT,4,2026-05-29 11:00:00-05:00,30974.75,2026-05-29 11:05:00-05:00,31019.75,FLIP,66.636,-360.0
MNQ,EMA,2042,LONG,4,2026-05-29 11:05:00-05:00,31019.75,2026-05-29 12:15:00-05:00,31005.5,FLIP,67.5816,-114.0
MNQ,EMA,2043,SHORT,2,2026-05-29 12:15:00-05:00,31005.5,2026-05-29 13:00:00-05:00,30903.457,TP2R,51.0215,408.17
MNQ,EMA,2043,SHORT,2,2026-05-29 12:15:00-05:00,31005.5,2026-05-29 13:05:00-05:00,30954.4785,STOP,51.0215,204.09
MNQ,EMA,2044,SHORT,4,2026-05-29 13:10:00-05:00,30964.75,2026-05-29 13:30:00-05:00,31012.0705,STOP,47.3205,-378.56
MNQ,EMA,2045,SHORT,4,2026-05-29 13:35:00-05:00,31008.75,2026-05-29 13:45:00-05:00,30998.5,FLIP,44.546,82.0
MNQ,EMA,2046,LONG,4,2026-05-29 13:45:00-05:00,30998.5,2026-05-29 13:45:00-05:00,30955.5292,STOP,42.9708,-343.77
MNQ,EMA,2047,SHORT,4,2026-05-29 13:50:00-05:00,30960.5,2026-05-29 14:30:00-05:00,30994.75,FLIP,45.58,-274.0
MNQ,EMA,2048,LONG,4,2026-05-29 14:30:00-05:00,30994.75,2026-06-01 08:30:00-05:00,30951.247,STOP,43.503,-348.02
MNQ,EMA,2049,SHORT,4,2026-06-01 08:35:00-05:00,30992.75,2026-06-01 08:35:00-05:00,31033.1887,STOP,40.4387,-323.51
MNQ,EMA,2050,LONG,4,2026-06-01 08:40:00-05:00,31050.25,2026-06-01 08:50:00-05:00,31002.8159,STOP,47.4341,-379.47
MNQ,EMA,2051,LONG,4,2026-06-01 08:55:00-05:00,30990.5,2026-06-01 08:55:00-05:00,30934.3003,STOP,56.1997,-449.6
MNQ,EMA,2052,SHORT,4,2026-06-01 09:00:00-05:00,30925.5,2026-06-01 09:05:00-05:00,30986.2569,STOP,60.7569,-486.05
MNQ,EMA,2053,SHORT,4,2026-06-01 09:10:00-05:00,30986.75,2026-06-01 09:35:00-05:00,31029.25,FLIP,66.1532,-340.0
MNQ,EMA,2054,LONG,2,2026-06-01 09:35:00-05:00,31029.25,2026-06-01 11:50:00-05:00,31172.0812,TP2R,71.4156,571.32
MNQ,EMA,2054,LONG,2,2026-06-01 09:35:00-05:00,31029.25,2026-06-01 13:50:00-05:00,31238.0844,STOP,71.4156,835.34
MNQ,EMA,2055,LONG,4,2026-06-01 13:55:00-05:00,31244.5,2026-06-01 14:35:00-05:00,31205.1851,STOP,39.3149,-314.52
MNQ,EMA,2056,SHORT,2,2026-06-01 14:40:00-05:00,31215.5,2026-06-01 15:45:00-05:00,31145.0001,TP2R,35.25,282.0
MNQ,EMA,2056,SHORT,2,2026-06-01 14:40:00-05:00,31215.5,2026-06-02 08:30:00-05:00,31175.0,STOP,35.25,162.0
MNQ,EMA,2057,SHORT,4,2026-06-02 08:35:00-05:00,31091.75,2026-06-02 08:45:00-05:00,31132.8857,STOP,41.1357,-329.09
MNQ,EMA,2058,SHORT,4,2026-06-02 08:50:00-05:00,31166.75,2026-06-02 08:55:00-05:00,31217.7613,STOP,51.0113,-408.09
MNQ,EMA,2059,SHORT,4,2026-06-02 09:00:00-05:00,31221.0,2026-06-02 09:05:00-05:00,31222.75,FLIP,55.9919,-14.0
MNQ,EMA,2060,LONG,4,2026-06-02 09:05:00-05:00,31222.75,2026-06-02 09:25:00-05:00,31161.5433,STOP,61.2067,-489.65
MNQ,EMA,2061,LONG,2,2026-06-02 09:30:00-05:00,31176.75,2026-06-02 10:50:00-05:00,31306.3987,TP2R,64.8244,518.59
MNQ,EMA,2061,LONG,2,2026-06-02 09:30:00-05:00,31176.75,2026-06-02 12:20:00-05:00,31257.9256,STOP,64.8244,324.7
MNQ,EMA,2062,LONG,4,2026-06-02 12:25:00-05:00,31264.25,2026-06-02 12:30:00-05:00,31261.5,FLIP,39.5462,-22.0
MNQ,EMA,2063,SHORT,4,2026-06-02 12:30:00-05:00,31261.5,2026-06-02 14:10:00-05:00,31285.5,FLIP,38.5429,-192.0
MNQ,EMA,2064,LONG,2,2026-06-02 14:10:00-05:00,31285.5,2026-06-02 15:00:00-05:00,31353.1299,TP2R,33.815,270.52
MNQ,EMA,2064,LONG,2,2026-06-02 14:10:00-05:00,31285.5,2026-06-03 08:30:00-05:00,31344.435,STOP,33.815,235.74
MNQ,EMA,2065,LONG,4,2026-06-03 08:35:00-05:00,31334.75,2026-06-03 08:35:00-05:00,31299.9802,STOP,34.7698,-278.16
MNQ,EMA,2066,LONG,4,2026-06-03 08:40:00-05:00,31354.75,2026-06-03 08:40:00-05:00,31314.9102,STOP,39.8398,-318.72
MNQ,EMA,2067,LONG,4,2026-06-03 08:45:00-05:00,31243.5,2026-06-03 08:45:00-05:00,31193.9969,STOP,49.5031,-396.02
MNQ,EMA,2068,SHORT,4,2026-06-03 08:50:00-05:00,31140.0,2026-06-03 08:50:00-05:00,31201.61,STOP,61.61,-492.88
MNQ,EMA,2069,SHORT,4,2026-06-03 08:55:00-05:00,31189.75,2026-06-03 09:00:00-05:00,31261.1021,STOP,71.3521,-570.82
MNQ,EMA,2070,SHORT,4,2026-06-03 09:05:00-05:00,31240.0,2026-06-03 09:15:00-05:00,31319.5632,STOP,79.5632,-636.51
MNQ,EMA,2071,SHORT,4,2026-06-03 09:20:00-05:00,31297.5,2026-06-03 09:35:00-05:00,31325.25,FLIP,78.6535,-222.0
MNQ,EMA,2072,LONG,4,2026-06-03 09:35:00-05:00,31325.25,2026-06-03 10:20:00-05:00,31247.3849,STOP,77.8651,-622.92
MNQ,EMA,2073,SHORT,4,2026-06-03 10:25:00-05:00,31254.0,2026-06-03 12:50:00-05:00,31236.75,FLIP,71.8377,138.0
MNQ,EMA,2074,LONG,4,2026-06-03 12:50:00-05:00,31236.75,2026-06-03 15:10:00-05:00,31227.0,FLIP,58.4678,-78.0
MNQ,EMA,2075,SHORT,2,2026-06-03 15:10:00-05:00,31227.0,2026-06-03 15:40:00-05:00,31132.9717,TP2R,47.0141,376.11
MNQ,EMA,2075,SHORT,2,2026-06-03 15:10:00-05:00,31227.0,2026-06-04 08:45:00-05:00,30884.0141,STOP,47.0141,1371.94
MNQ,EMA,2076,SHORT,4,2026-06-04 08:50:00-05:00,30859.0,2026-06-04 09:25:00-05:00,30948.6497,STOP,89.6497,-717.2
MNQ,EMA,2077,SHORT,4,2026-06-04 09:30:00-05:00,30953.5,2026-06-04 10:05:00-05:00,31049.8801,STOP,96.3801,-771.04
MNQ,EMA,2078,SHORT,4,2026-06-04 10:10:00-05:00,31044.25,2026-06-04 10:15:00-05:00,31065.25,FLIP,83.3891,-168.0
MNQ,EMA,2079,LONG,4,2026-06-04 10:15:00-05:00,31065.25,2026-06-04 10:45:00-05:00,30983.9869,STOP,81.2631,-650.1
MNQ,EMA,2080,LONG,2,2026-06-04 10:50:00-05:00,30985.75,2026-06-04 12:25:00-05:00,31123.5904,TP2R,68.9202,551.36
MNQ,EMA,2080,LONG,2,2026-06-04 10:50:00-05:00,30985.75,2026-06-04 14:45:00-05:00,31143.3298,STOP,68.9202,630.32
MNQ,EMA,2081,LONG,4,2026-06-04 14:50:00-05:00,31154.0,2026-06-04 14:55:00-05:00,31134.75,FLIP,40.0758,-154.0
MNQ,EMA,2082,SHORT,2,2026-06-04 14:55:00-05:00,31134.75,2026-06-04 15:15:00-05:00,31052.1271,TP2R,41.3115,330.49
MNQ,EMA,2082,SHORT,2,2026-06-04 14:55:00-05:00,31134.75,2026-06-05 08:50:00-05:00,30501.8115,STOP,41.3115,2531.75
MNQ,EMA,2083,SHORT,2,2026-06-05 08:55:00-05:00,30496.5,2026-06-05 10:20:00-05:00,30316.5137,TP2R,89.9932,719.95
MNQ,EMA,2083,SHORT,2,2026-06-05 08:55:00-05:00,30496.5,2026-06-05 12:35:00-05:00,30081.2432,STOP,89.9932,1661.03
MNQ,EMA,2084,SHORT,2,2026-06-05 12:40:00-05:00,30082.5,2026-06-05 13:10:00-05:00,29909.4188,TP2R,86.5406,692.32
MNQ,EMA,2084,SHORT,2,2026-06-05 12:40:00-05:00,30082.5,2026-06-05 14:25:00-05:00,29686.5406,STOP,86.5406,1583.84
MNQ,EMA,2085,SHORT,2,2026-06-05 14:30:00-05:00,29742.75,2026-06-05 15:00:00-05:00,29532.2836,TP2R,105.2332,841.87
MNQ,EMA,2085,SHORT,2,2026-06-05 14:30:00-05:00,29742.75,2026-06-08 08:30:00-05:00,29497.2332,STOP,105.2332,982.07
MNQ,EMA,2086,SHORT,4,2026-06-08 08:35:00-05:00,30012.5,2026-06-08 08:40:00-05:00,30021.25,FLIP,172.4195,-70.0
MNQ,EMA,2087,LONG,4,2026-06-08 08:40:00-05:00,30021.25,2026-06-08 12:05:00-05:00,30113.75,FLIP,171.3003,740.0
MNQ,EMA,2088,SHORT,4,2026-06-08 12:05:00-05:00,30113.75,2026-06-08 12:30:00-05:00,30207.5068,STOP,93.7568,-750.05
MNQ,EMA,2089,SHORT,4,2026-06-08 12:35:00-05:00,30177.25,2026-06-08 13:10:00-05:00,30193.25,FLIP,94.3035,-128.0
MNQ,EMA,2090,LONG,4,2026-06-08 13:10:00-05:00,30193.25,2026-06-08 13:15:00-05:00,30161.0,FLIP,85.34,-258.0
MNQ,EMA,2091,SHORT,4,2026-06-08 13:15:00-05:00,30161.0,2026-06-08 13:20:00-05:00,30176.5,FLIP,85.1639,-124.0
MNQ,EMA,2092,LONG,4,2026-06-08 13:20:00-05:00,30176.5,2026-06-08 13:45:00-05:00,30127.75,FLIP,82.4558,-390.0
MNQ,EMA,2093,SHORT,2,2026-06-08 13:45:00-05:00,30127.75,2026-06-08 14:25:00-05:00,29977.6312,TP2R,75.0594,600.48
MNQ,EMA,2093,SHORT,2,2026-06-08 13:45:00-05:00,30127.75,2026-06-08 14:30:00-05:00,30052.6906,STOP,75.0594,300.24
MNQ,EMA,2094,SHORT,4,2026-06-08 14:35:00-05:00,30052.25,2026-06-09 08:30:00-05:00,30127.7757,STOP,75.5257,-604.21
MNQ,EMA,2095,LONG,2,2026-06-09 08:35:00-05:00,30248.5,2026-06-09 08:45:00-05:00,30406.8471,TP2R,79.1735,633.39
MNQ,EMA,2095,LONG,2,2026-06-09 08:35:00-05:00,30248.5,2026-06-09 08:50:00-05:00,30366.5765,STOP,79.1735,472.31
MNQ,EMA,2096,LONG,4,2026-06-09 08:55:00-05:00,30330.75,2026-06-09 09:00:00-05:00,30232.2816,STOP,98.4684,-787.75
MNQ,EMA,2097,LONG,4,2026-06-09 09:05:00-05:00,30263.0,2026-06-09 09:10:00-05:00,30159.7671,STOP,103.2329,-825.86
MNQ,EMA,2098,LONG,4,2026-06-09 09:15:00-05:00,30086.75,2026-06-09 09:15:00-05:00,29973.4701,STOP,113.2799,-906.24
MNQ,EMA,2099,LONG,4,2026-06-09 09:20:00-05:00,30004.5,2026-06-09 09:30:00-05:00,30038.0,FLIP,121.3403,268.0
MNQ,EMA,2100,SHORT,2,2026-06-09 09:30:00-05:00,30038.0,2026-06-09 09:45:00-05:00,29777.0918,TP2R,130.4541,1043.63
MNQ,EMA,2100,SHORT,2,2026-06-09 09:30:00-05:00,30038.0,2026-06-09 10:00:00-05:00,29833.7041,STOP,130.4541,817.18
MNQ,EMA,2101,SHORT,2,2026-06-09 10:05:00-05:00,29771.5,2026-06-09 10:25:00-05:00,29458.4236,TP2R,156.5382,1252.31
MNQ,EMA,2101,SHORT,2,2026-06-09 10:05:00-05:00,29771.5,2026-06-09 11:45:00-05:00,28993.7882,STOP,156.5382,3110.85
MNQ,EMA,2102,SHORT,4,2026-06-09 11:50:00-05:00,28941.0,2026-06-09 12:00:00-05:00,29143.7919,STOP,202.7919,-1622.33
MNQ,EMA,2103,SHORT,4,2026-06-09 12:05:00-05:00,29201.25,2026-06-09 12:35:00-05:00,29413.7528,STOP,212.5028,-1700.02
MNQ,EMA,2104,LONG,4,2026-06-09 12:40:00-05:00,29403.75,2026-06-10 08:40:00-05:00,29545.0,FLIP,190.7937,1130.0
MNQ,EMA,2105,SHORT,4,2026-06-10 08:40:00-05:00,29545.0,2026-06-10 08:45:00-05:00,29665.0,FLIP,146.5518,-960.0
MNQ,EMA,2106,LONG,4,2026-06-10 08:45:00-05:00,29665.0,2026-06-10 09:55:00-05:00,29502.6394,STOP,162.3606,-1298.88
MNQ,EMA,2107,SHORT,4,2026-06-10 10:00:00-05:00,29485.0,2026-06-10 13:10:00-05:00,29334.75,FLIP,186.853,1202.0
MNQ,EMA,2108,LONG,4,2026-06-10 13:10:00-05:00,29334.75,2026-06-10 13:30:00-05:00,29293.0,FLIP,127.5802,-334.0
MNQ,EMA,2109,SHORT,2,2026-06-10 13:30:00-05:00,29293.0,2026-06-10 15:00:00-05:00,29053.2467,TP2R,119.8766,959.01
MNQ,EMA,2109,SHORT,2,2026-06-10 13:30:00-05:00,29293.0,2026-06-11 08:30:00-05:00,29126.8766,STOP,119.8766,664.49
MNQ,EMA,2110,SHORT,4,2026-06-11 08:35:00-05:00,29266.25,2026-06-11 08:40:00-05:00,29279.25,FLIP,115.686,-104.0
MNQ,EMA,2111,LONG,2,2026-06-11 08:40:00-05:00,29279.25,2026-06-11 08:50:00-05:00,29520.2384,TP2R,120.4942,963.95
MNQ,EMA,2111,LONG,2,2026-06-11 08:40:00-05:00,29279.25,2026-06-11 09:10:00-05:00,29504.7558,STOP,120.4942,902.02
MNQ,EMA,2112,LONG,4,2026-06-11 09:15:00-05:00,29423.75,2026-06-11 09:55:00-05:00,29262.0711,STOP,161.6789,-1293.43
MNQ,EMA,2113,LONG,4,2026-06-11 10:00:00-05:00,29227.25,2026-06-11 12:05:00-05:00,29310.5,FLIP,169.5105,666.0
MNQ,EMA,2114,SHORT,4,2026-06-11 12:05:00-05:00,29310.5,2026-06-11 12:25:00-05:00,29439.4144,STOP,128.9144,-1031.32
MNQ,EMA,2115,LONG,2,2026-06-11 12:30:00-05:00,29674.0,2026-06-11 14:15:00-05:00,29984.4825,TP2R,155.2412,1241.93
MNQ,EMA,2115,LONG,2,2026-06-11 12:30:00-05:00,29674.0,2026-06-12 08:30:00-05:00,29969.0088,STOP,155.2412,1180.04
MNQ,EMA,2116,LONG,4,2026-06-12 08:35:00-05:00,29932.75,2026-06-12 08:45:00-05:00,29871.0,FLIP,90.7505,-494.0
MNQ,EMA,2117,SHORT,4,2026-06-12 08:45:00-05:00,29871.0,2026-06-12 08:55:00-05:00,29984.3805,STOP,113.3805,-907.04
MNQ,EMA,2118,SHORT,4,2026-06-12 09:00:00-05:00,29944.75,2026-06-12 09:00:00-05:00,30067.285,STOP,122.535,-980.28
MNQ,EMA,2119,SHORT,4,2026-06-12 09:05:00-05:00,30075.25,2026-06-12 09:10:00-05:00,30174.75,FLIP,132.5057,-796.0
MNQ,EMA,2120,LONG,4,2026-06-12 09:10:00-05:00,30174.75,2026-06-12 09:40:00-05:00,30036.4411,STOP,138.3089,-1106.47
MNQ,EMA,2121,LONG,2,2026-06-12 09:45:00-05:00,30005.5,2026-06-12 10:10:00-05:00,30292.5,TP2R,143.5,1148.0
MNQ,EMA,2121,LONG,2,2026-06-12 09:45:00-05:00,30005.5,2026-06-12 10:40:00-05:00,30201.5,STOP,143.5,784.0
MNQ,EMA,2122,LONG,4,2026-06-12 10:45:00-05:00,30166.0,2026-06-12 10:55:00-05:00,30029.6775,STOP,136.3225,-1090.58
MNQ,EMA,2123,LONG,4,2026-06-12 11:00:00-05:00,30034.75,2026-06-12 11:05:00-05:00,30059.5,FLIP,154.7869,198.0
MNQ,EMA,2124,SHORT,4,2026-06-12 11:05:00-05:00,30059.5,2026-06-12 11:10:00-05:00,30212.0967,STOP,152.5967,-1220.77
MNQ,EMA,2125,SHORT,4,2026-06-12 11:15:00-05:00,30193.0,2026-06-12 11:20:00-05:00,30185.5,FLIP,159.7486,60.0
MNQ,EMA,2126,LONG,4,2026-06-12 11:20:00-05:00,30185.5,2026-06-12 13:25:00-05:00,30224.25,FLIP,158.9719,310.0
MNQ,EMA,2127,SHORT,4,2026-06-12 13:25:00-05:00,30224.25,2026-06-12 13:35:00-05:00,30287.0,FLIP,85.9935,-502.0
MNQ,EMA,2128,LONG,4,2026-06-12 13:35:00-05:00,30287.0,2026-06-12 14:30:00-05:00,30203.2824,STOP,83.7176,-669.74
MNQ,EMA,2129,SHORT,4,2026-06-12 14:35:00-05:00,30202.5,2026-06-12 14:35:00-05:00,30275.9671,STOP,73.4671,-587.74
MNQ,EMA,2130,SHORT,4,2026-06-12 14:40:00-05:00,30214.0,2026-06-12 15:05:00-05:00,30293.4159,STOP,79.4159,-635.33
MNQ,EMA,2131,LONG,2,2026-06-12 15:10:00-05:00,30298.75,2026-06-15 08:30:00-05:00,30444.4844,TP2R,72.8672,582.94
MNQ,EMA,2131,LONG,2,2026-06-12 15:10:00-05:00,30298.75,2026-06-15 08:55:00-05:00,31021.6328,STOP,72.8672,2891.53
MNQ,EMA,2132,LONG,4,2026-06-15 09:00:00-05:00,31016.25,2026-06-15 13:30:00-05:00,31155.0,FLIP,119.7995,1110.0
MNQ,EMA,2133,SHORT,4,2026-06-15 13:30:00-05:00,31155.0,2026-06-15 13:35:00-05:00,31196.1058,STOP,41.1058,-328.85
MNQ,EMA,2134,LONG,4,2026-06-15 13:40:00-05:00,31194.5,2026-06-15 14:15:00-05:00,31173.5,FLIP,42.7539,-168.0
MNQ,EMA,2135,SHORT,4,2026-06-15 14:15:00-05:00,31173.5,2026-06-15 15:05:00-05:00,31183.0,FLIP,39.6039,-76.0
MNQ,EMA,2136,LONG,4,2026-06-15 15:05:00-05:00,31183.0,2026-06-15 15:30:00-05:00,31162.75,FLIP,45.3466,-162.0
MNQ,EMA,2137,SHORT,2,2026-06-15 15:30:00-05:00,31162.75,2026-06-16 08:30:00-05:00,31082.8502,TP2R,39.9499,319.6
MNQ,EMA,2137,SHORT,2,2026-06-15 15:30:00-05:00,31162.75,2026-06-16 08:35:00-05:00,31122.8001,STOP,39.9499,159.8
MNQ,EMA,2138,SHORT,4,2026-06-16 08:40:00-05:00,31095.75,2026-06-16 08:40:00-05:00,31138.4614,STOP,42.7114,-341.69
MNQ,EMA,2139,SHORT,4,2026-06-16 08:45:00-05:00,31132.25,2026-06-16 08:45:00-05:00,31180.6428,STOP,48.3928,-387.14
MNQ,EMA,2140,SHORT,2,2026-06-16 08:50:00-05:00,31176.5,2026-06-16 09:15:00-05:00,31071.3063,TP2R,52.5968,420.77
MNQ,EMA,2140,SHORT,2,2026-06-16 08:50:00-05:00,31176.5,2026-06-16 09:35:00-05:00,30973.0968,STOP,52.5968,813.61
MNQ,EMA,2141,SHORT,2,2026-06-16 09:40:00-05:00,30986.5,2026-06-16 10:25:00-05:00,30818.1285,TP2R,84.1858,673.49
MNQ,EMA,2141,SHORT,2,2026-06-16 09:40:00-05:00,30986.5,2026-06-16 10:50:00-05:00,30826.4358,STOP,84.1858,640.26
MNQ,EMA,2142,SHORT,2,2026-06-16 10:55:00-05:00,30818.75,2026-06-16 14:55:00-05:00,30625.2006,TP2R,96.7747,774.2
